index_code,date,open,close,low,high,volume,money,change,label
999999,1995-06-09,695.7,702.62,695.62,709.02,1440665,1440665,0.009521505223307128,698.72
999999,1995-06-12,696.65,698.72,690.4,702.17,1944173,1944173,-0.00558163498969541,698.95
999999,1995-06-13,697.89,698.95,696.83,702.97,1363581,1363581,3.2906502611062047E-4,689.22
999999,1995-06-14,699.32,689.22,684.85,701.85,0,0,-0.014117408084501347,646.85
999999,1995-06-15,685.45,646.85,640.37,685.46,2317091,2317091,-0.06550204838834352,646.54
999999,1995-06-16,638.3,646.54,636.13,655.34,982912,982912,-4.7947536115330706E-4,638.96
999999,1995-06-19,637.58,638.96,634.81,641.69,714114,714114,-0.011863027419556665,640.66
999999,1995-06-20,641.41,640.66,639.49,647.37,779500,779500,0.0026535135641368775,651.81
999999,1995-06-21,640.88,651.81,639.88,651.81,859035,859035,0.017106211932925205,644.47
999999,1995-06-22,650.85,644.47,642.6,653.92,1063607,1063607,-0.011389203531583965,650.14
999999,1995-06-23,643.68,650.14,643.68,650.82,855886,855886,0.008721198511089856,653.4
999999,1995-06-26,650.92,653.4,647.81,654.78,820606,820606,0.004989286807468612,649.93
999999,1995-06-27,655.96,649.93,648.84,659.78,1386078,1386078,-0.0053390365116243715,647.64
999999,1995-06-28,649.28,647.64,643.52,649.48,792094,792094,-0.0035359150145141804,643.92
999999,1995-06-29,647.82,643.92,641.57,650.28,799524,799524,-0.005777115169586327,630.58
999999,1995-06-30,641.6,630.58,625.7,641.6,1917740,1917740,-0.02115512702591252,613.18
999999,1995-07-03,623.14,613.18,612.92,623.19,1260256,1260256,-0.028376659382237015,620.62
999999,1995-07-04,612.24,620.62,610.33,620.62,908399,908399,0.011988011988012076,636.03
999999,1995-07-05,624.02,636.03,623.98,637.4,1157414,1157414,0.02422841689857392,637.77
999999,1995-07-06,638.03,637.77,631.24,650.71,2040922,2040922,0.0027282562679335955,666.78
999999,1995-07-07,637.48,666.78,636.84,666.85,3066108,3066108,0.04350760370736974,666.24
999999,1995-07-10,669.06,666.24,660.05,669.06,3409459,3409459,-8.10518731988418E-4,649.19
999999,1995-07-11,669.77,649.19,648.62,669.77,2245976,2245976,-0.026263497589303523,648.91
999999,1995-07-12,645.85,648.91,645.83,652.84,1134289,1134289,-4.314928110216924E-4,656.15
999999,1995-07-13,649.53,656.15,649.43,656.15,1588228,1588228,0.011034062333307946,652.8
999999,1995-07-14,658.92,652.8,652.36,662.55,1795050,1795050,-0.005131740196078467,695.45
999999,1995-07-17,651.95,695.45,651.67,700.77,4618829,4618829,0.06132719821698194,715.47
999999,1995-07-18,693.97,715.47,685.91,715.47,6692290,6692290,0.027981606496428894,690.98
999999,1995-07-19,717.47,690.98,688.93,723.68,6698345,6698345,-0.035442415120553426,690.3
999999,1995-07-20,686.56,690.3,681.37,696.93,2763215,2763215,-9.850789511807385E-4,693.56
999999,1995-07-21,694.1,693.56,686.64,699.19,2876029,2876029,0.004700386412134482,709.92
999999,1995-07-24,699.84,709.92,699.84,716.22,8588448,8588448,0.02304485012395765,703.58
999999,1995-07-25,709.72,703.58,699.6,712.28,4677425,4677425,-0.009011057733306686,691.12
999999,1995-07-26,703.29,691.12,690.36,713.04,3705401,3705401,-0.018028707026276243,697.72
999999,1995-07-27,686.9,697.72,686.76,697.72,2246993,2246993,0.009459381987043545,695.42
999999,1995-07-28,699.85,695.42,692.88,702.97,3230925,3230925,-0.0033073538293406407,695.55
999999,1995-07-31,699.61,695.55,692.48,702.44,2324125,2324125,1.869024512975278E-4,715.4
999999,1995-08-01,697.22,715.4,688.65,718.24,3194201,3194201,0.02774671512440596,699.99
999999,1995-08-02,721.15,699.99,699.45,733.86,4544828,4544828,-0.02201460020857436,703.44
999999,1995-08-03,699.41,703.44,698.59,706.65,1817123,1817123,0.004904469464346703,709.88
999999,1995-08-04,707.19,709.88,706.55,712.54,3102287,3102287,0.009071955823519384,718.08
999999,1995-08-07,708.27,718.08,707.37,718.54,2689043,2689043,0.011419340463458173,712.53
999999,1995-08-08,724.79,712.53,709.24,728.51,3566226,3566226,-0.007789145720180299,717.46
999999,1995-08-09,711.8,717.46,704.87,717.55,3623220,3623220,0.006871463217461689,735.15
999999,1995-08-10,718.75,735.15,714.62,741.32,9510063,9510063,0.024063116370808598,744.99
999999,1995-08-11,736.64,744.99,734.52,749.53,9059357,9059357,0.013208230982966257,776.13
999999,1995-08-14,759.12,776.13,752.98,788.16,11835226,11835226,0.040122144486104114,751.48
999999,1995-08-15,773.74,751.48,749.54,773.74,7278627,7278627,-0.032801937509980277,767.66
999999,1995-08-16,752.41,767.66,752.39,767.71,8213901,8213901,0.021077039314279695,769.45
999999,1995-08-17,775.8,769.45,763.25,783.22,6967108,6967108,0.0023263369939568227,757.43
999999,1995-08-18,772.57,757.43,753.28,773.23,4953518,4953518,-0.01586945328281174,739.06
999999,1995-08-21,752.06,739.06,735.12,755.44,4113199,4113199,-0.02485589803263606,739.86
999999,1995-08-22,738.94,739.86,734.41,742.92,2430887,2430887,0.0010812856486363206,729.89
999999,1995-08-23,741.72,729.89,724.69,744.43,2515786,2515786,-0.013659592541341884,733.85
999999,1995-08-24,728.76,733.85,718.05,735.42,2596307,2596307,0.005396198133133524,727.58
999999,1995-08-25,733.19,727.58,723.9,734.51,2207277,2207277,-0.008617609060172051,725.62
999999,1995-08-28,724.1,725.62,722.53,728.68,1478849,1478849,-0.0027011383368705883,722.08
999999,1995-08-29,728.11,722.08,719.87,741.65,2568240,2568240,-0.0049025038776866325,715.73
999999,1995-08-30,721.75,715.73,714.04,725.87,1793817,1793817,-0.008872060693278222,723.87
999999,1995-08-31,715.56,723.87,711.11,723.87,1882342,1882342,0.011245113072789295,728.84
999999,1995-09-01,726.05,728.84,720.99,728.85,2889354,2889354,0.0068190549366116395,737.89
999999,1995-09-04,731.42,737.89,728.99,737.94,2865883,2865883,0.012264700700646376,739.53
999999,1995-09-05,743.21,739.53,736.22,751.58,2698624,2698624,0.0022176247075845284,753.75
999999,1995-09-06,738.99,753.75,738.27,754.2,3817502,3817502,0.018865671641791083,753.84
999999,1995-09-07,758.29,753.84,753.01,766.03,6190180,6190180,1.1938872970395818E-4,751.08
999999,1995-09-08,753.28,751.08,747.06,758.18,3051478,3051478,-0.003674708419875367,775.45
999999,1995-09-11,756.68,775.45,755.62,775.45,4213794,4213794,0.03142691340511961,763.69
999999,1995-09-12,791.36,763.69,760.76,792.54,4611117,4611117,-0.01539891840930219,763.18
999999,1995-09-13,764.91,763.18,755.0,767.12,3426015,3426015,-6.682565056737659E-4,758.13
999999,1995-09-14,765.13,758.13,754.56,766.07,4299304,4299304,-0.006661126719691814,755.93
999999,1995-09-15,756.65,755.93,749.89,757.89,2691833,2691833,-0.0029103223843478174,757.4
999999,1995-09-18,757.99,757.4,751.31,758.18,2418002,2418002,0.0019408502772643615,736.74
999999,1995-09-19,761.17,736.74,735.21,762.18,3154083,3154083,-0.028042457311941753,726.14
999999,1995-09-20,730.28,726.14,721.0,731.54,2027674,2027674,-0.014597735973779193,731.17
999999,1995-09-21,726.32,731.17,726.25,731.89,1367015,1367015,0.006879385095121481,730.01
999999,1995-09-22,732.07,730.01,727.37,733.81,1074830,1074830,-0.0015890193285023058,723.35
999999,1995-09-25,730.01,723.35,717.43,730.01,1210792,1210792,-0.009207161125319649,728.86
999999,1995-09-26,723.22,728.86,721.79,729.29,1022871,1022871,0.00755975084378343,708.46
999999,1995-09-27,727.47,708.46,707.61,728.21,2608655,2608655,-0.028794850803150463,711.19
999999,1995-09-28,705.02,711.19,699.1,711.19,2068937,2068937,0.0038386366512465275,722.43
999999,1995-09-29,711.91,722.43,711.91,722.43,1922061,1922061,0.015558600833298583,717.79
999999,1995-10-04,724.04,717.79,716.07,725.2,1222045,1222045,-0.006464286211844672,724.88
999999,1995-10-05,718.0,724.88,715.64,724.92,1020401,1020401,0.009780929257256418,719.96
999999,1995-10-06,724.88,719.96,718.93,729.54,2323431,2323431,-0.006833712984054613,706.29
999999,1995-10-09,717.99,706.29,704.41,717.99,2345760,2345760,-0.019354656019482188,708.63
999999,1995-10-10,704.55,708.63,703.34,720.43,3995194,3995194,0.003302146395156897,710.89
999999,1995-10-11,705.56,710.89,700.69,710.89,4139230,4139230,0.0031791135056056367,704.4
999999,1995-10-12,713.25,704.4,703.8,714.86,5487184,5487184,-0.009213515048268043,702.98
999999,1995-10-13,702.49,702.98,693.86,711.53,3929210,3929210,-0.0020199721186946414,701.34
999999,1995-10-16,702.13,701.34,696.79,706.4,2591953,2591953,-0.002338380813870571,702.4
999999,1995-10-17,700.86,702.4,698.48,705.6,1888299,1888299,0.0015091116173119952,716.83
999999,1995-10-18,705.72,716.83,705.72,716.83,6070051,6070051,0.020130295886053962,702.79
999999,1995-10-19,719.76,702.79,700.83,720.75,4527197,4527197,-0.019977518177549593,726.29
999999,1995-10-20,700.33,726.29,697.56,726.29,3221212,3221212,0.032356221344091204,723.09
999999,1995-10-23,729.76,723.09,718.44,729.97,3877994,3877994,-0.004425451880125478,723.57
999999,1995-10-24,724.79,723.57,720.23,727.4,3116097,3116097,6.633774202910819E-4,760.41
999999,1995-10-25,765.21,760.41,740.74,765.48,8046441,8046441,0.04844754803329772,731.47
999999,1995-10-26,757.11,731.47,731.14,759.73,6377618,6377618,-0.039564165310949105,722.37
999999,1995-10-27,730.96,722.37,721.47,735.06,3579319,3579319,-0.0125974223735759,722.78
999999,1995-10-30,722.86,722.78,719.24,724.57,2513254,2513254,5.67254212900147E-4,717.32
999999,1995-10-31,723.43,717.32,715.4,726.49,2733567,2733567,-0.007611665644342723,723.39
999999,1995-11-01,716.46,723.39,712.27,727.5,3035687,3035687,0.00839104770594,721.7
999999,1995-11-02,723.96,721.7,719.14,728.35,2050365,2050365,-0.0023416932243313575,727.79
999999,1995-11-03,720.79,727.79,720.79,727.84,1921603,1921603,0.00836779840338548,736.15
999999,1995-11-06,729.04,736.15,728.99,736.15,2477455,2477455,0.011356381172315444,729.69
999999,1995-11-07,736.9,729.69,728.05,736.91,2034498,2034498,-0.008853074593320345,711.61
999999,1995-11-08,725.33,711.61,708.58,725.33,2553375,2553375,-0.02540717527859367,711.2
999999,1995-11-09,708.58,711.2,700.82,714.53,2051134,2051134,-5.764904386951184E-4,708.76
999999,1995-11-10,710.75,708.76,708.0,712.19,1328636,1328636,-0.0034426322027203207,688.7
999999,1995-11-13,705.89,688.7,686.43,705.92,1681681,1681681,-0.029127341367794313,688.87
999999,1995-11-14,687.06,688.87,684.47,691.25,1290281,1290281,2.4678096012304074E-4,692.2
999999,1995-11-15,688.5,692.2,680.68,692.2,1705474,1705474,0.004810748338630513,682.44
999999,1995-11-16,690.11,682.44,681.39,691.22,1483320,1483320,-0.01430162358595626,676.19
999999,1995-11-17,680.08,676.19,675.37,682.23,1233322,1233322,-0.00924296425560863,674.74
999999,1995-11-20,671.8,674.74,668.63,677.11,828513,828513,-0.00214897590182892,678.42
999999,1995-11-21,675.18,678.42,675.18,678.88,1173928,1173928,0.005424368385365924,663.32
999999,1995-11-22,678.64,663.32,662.86,679.34,914955,914955,-0.022764276668877627,658.37
999999,1995-11-23,662.61,658.37,657.64,664.86,1017387,1017387,-0.007518568586053504,659.37
999999,1995-11-24,656.96,659.37,654.09,662.05,763563,763563,0.0015165991780032456,645.03
999999,1995-11-27,658.08,645.03,644.56,658.32,856620,856620,-0.022231524115157483,652.57
999999,1995-11-28,643.73,652.57,638.31,652.57,959655,959655,0.01155431601207545,641.59
999999,1995-11-29,652.1,641.59,640.55,652.1,732428,732428,-0.017113733069405723,641.14
999999,1995-11-30,639.51,641.14,632.03,652.62,1385446,1385446,-7.018747855383309E-4,633.81
999999,1995-12-01,631.55,633.81,624.93,639.49,921951,921951,-0.011564980041337375,634.92
999999,1995-12-04,632.72,634.92,632.24,635.73,412218,412218,0.00174825174825177,637.22
999999,1995-12-05,636.43,637.22,635.59,638.76,460212,460212,0.003609428454850865,628.43
999999,1995-12-06,637.3,628.43,627.85,637.32,641821,641821,-0.013987238037649504,631.84
999999,1995-12-07,628.63,631.84,627.06,632.37,500832,500832,0.005396935933147762,636.78
999999,1995-12-08,631.95,636.78,631.84,643.36,1458221,1458221,0.007757781337353467,619.26
999999,1995-12-11,636.82,619.26,618.08,639.29,1137729,1137729,-0.028291832186803575,629.45
999999,1995-12-12,616.35,629.45,605.09,633.93,1476493,1476493,0.016188736198268414,613.8
999999,1995-12-13,629.84,613.8,613.19,631.02,1433506,1433506,-0.025496904529162742,614.75
999999,1995-12-14,613.07,614.75,611.49,617.86,766437,766437,0.0015453436356243115,603.89
999999,1995-12-15,612.6,603.89,601.02,612.61,993696,993696,-0.017983407574227117,592.14
999999,1995-12-18,600.65,592.14,591.51,600.65,809700,809700,-0.019843280305333198,592.06
999999,1995-12-19,592.72,592.06,590.9,596.35,639003,639003,-1.3512144039462375E-4,601.04
999999,1995-12-20,593.51,601.04,593.51,601.1,665901,665901,0.014940769333155895,597.43
999999,1995-12-21,601.91,597.43,597.23,606.69,957680,957680,-0.006042548917864878,594.24
999999,1995-12-22,596.26,594.24,591.37,599.71,696867,696867,-0.005368201400107601,580.03
999999,1995-12-25,590.76,580.03,579.26,590.76,709792,709792,-0.024498732824164333,572.22
999999,1995-12-26,578.79,572.22,571.43,580.38,548952,548952,-0.013648596693579297,570.4
999999,1995-12-27,571.68,570.4,562.33,573.87,809123,809123,-0.003190743338008503,556.82
999999,1995-12-28,568.77,556.82,555.66,569.19,809372,809372,-0.02438849179267973,555.29
999999,1995-12-29,555.74,555.29,552.84,561.61,822337,822337,-0.0027553170415460146,537.87
999999,1996-01-02,550.26,537.87,537.38,550.26,671422,671422,-0.03238700801308859,542.42
999999,1996-01-03,535.23,542.42,530.79,542.74,998839,998839,0.008388333763504213,558.76
999999,1996-01-04,541.94,558.76,539.76,558.94,2220686,2220686,0.02924332450425949,536.37
999999,1996-01-05,559.03,536.37,536.12,561.36,2543815,2543815,-0.041743572533885165,539.17
999999,1996-01-08,533.33,539.17,527.91,540.04,1953632,1953632,0.0051931672756272695,558.62
999999,1996-01-09,541.35,558.62,540.99,559.64,3737788,3737788,0.0348179442196843,547.62
999999,1996-01-10,552.3,547.62,540.59,552.31,3171533,3171533,-0.020086921587962457,545.64
999999,1996-01-11,547.46,545.64,543.12,552.56,2294031,2294031,-0.0036287662194854084,547.11
999999,1996-01-12,545.23,547.11,541.67,549.76,1789415,1789415,0.002686845424137792,551.04
999999,1996-01-15,545.05,551.04,543.83,551.91,1735823,1735823,0.007131968641114892,547.76
999999,1996-01-16,551.82,547.76,545.49,554.9,1335495,1335495,-0.0059880239520957584,537.31
999999,1996-01-17,546.21,537.31,535.24,548.57,1569553,1569553,-0.019448735366920485,517.63
999999,1996-01-18,533.38,517.63,517.3,533.41,1965364,1965364,-0.03801943473137173,523.51
999999,1996-01-19,515.0,523.51,512.83,523.59,2537016,2537016,0.011231877137017432,516.46
999999,1996-01-22,520.95,516.46,514.16,521.0,2149361,2149361,-0.013650621538938068,519.6
999999,1996-01-23,515.48,519.6,515.48,522.41,1372533,1372533,0.006043110084680497,522.63
999999,1996-01-24,519.94,522.63,519.94,524.33,1635335,1635335,0.005797600596980603,521.37
999999,1996-01-25,523.75,521.37,520.74,538.96,3899385,3899385,-0.0024167098221991885,525.57
999999,1996-01-26,516.44,525.57,515.37,527.07,1913517,1913517,0.00799132370569105,529.14
999999,1996-01-29,526.2,529.14,525.49,530.17,1550514,1550514,0.006746796688966883,532.57
999999,1996-01-30,531.3,532.57,525.6,532.65,1423375,1423375,0.006440467919710204,537.35
999999,1996-01-31,531.46,537.35,530.12,538.11,3235858,3235858,0.008895505722527166,536.68
999999,1996-02-01,536.24,536.68,532.61,537.17,1475204,1475204,-0.0012484161884178148,536.04
999999,1996-02-02,535.12,536.04,528.57,536.04,1460754,1460754,-0.0011939407506902217,522.85
999999,1996-02-05,537.23,522.85,522.48,537.27,1774716,1774716,-0.025227120589078972,520.69
999999,1996-02-06,520.08,520.69,518.18,522.67,1285440,1285440,-0.004148341623614757,524.3
999999,1996-02-07,520.37,524.3,519.65,524.72,887716,887716,0.006885370970818044,521.86
999999,1996-02-08,523.74,521.86,521.13,524.65,536968,536968,-0.004675583489824744,525.41
999999,1996-02-09,522.0,525.41,521.11,525.43,511317,511317,0.006756628157058211,525.77
999999,1996-02-12,523.57,525.77,523.57,524.06,506317,506317,6.847100443159816E-4,529.58
999999,1996-02-13,525.14,529.58,524.96,530.75,678619,678619,0.0071943804524341156,529.25
999999,1996-02-14,530.09,529.25,528.71,534.18,645628,645628,-6.235238545111779E-4,536.98
999999,1996-02-15,529.32,536.98,528.5,538.35,963222,963222,0.014395321985921297,552.94
999999,1996-02-16,537.13,552.94,537.13,553.83,2222219,2222219,0.028863891199768572,601.98
999999,1996-03-04,583.38,601.98,572.91,601.98,5573029,5573029,0.08146450048174352,587.06
999999,1996-03-05,600.46,587.06,582.73,606.51,5180632,5180632,-0.025414778727898466,559.7
999999,1996-03-06,582.37,559.7,558.69,583.33,3263690,3263690,-0.048883330355547434,569.33
999999,1996-03-07,558.12,569.33,558.04,569.33,1456798,1456798,0.01691461893804998,573.13
999999,1996-03-08,566.89,573.13,559.18,574.78,1628437,1628437,0.0066302584055972546,568.12
999999,1996-03-11,574.19,568.12,565.53,575.47,1657582,1657582,-0.008818559459269152,563.88
999999,1996-03-12,566.3,563.88,556.41,566.3,1463583,1463583,-0.00751933035397604,563.2
999999,1996-03-13,562.77,563.2,561.03,566.13,917358,917358,-0.0012073863636362747,562.3
999999,1996-03-14,562.98,562.3,561.5,564.73,1312215,1312215,-0.0016005690912326,562.39
999999,1996-03-15,561.44,562.39,557.54,563.5,880961,880961,1.6003129500885834E-4,567.87
999999,1996-03-18,561.81,567.87,561.09,568.02,1305681,1305681,0.009650095972669833,566.55
999999,1996-03-19,568.14,566.55,565.34,571.13,1249075,1249075,-0.002329891448239432,569.67
999999,1996-03-20,566.28,569.67,566.24,570.48,1171340,1171340,0.005476855021328146,569.76
999999,1996-03-21,570.22,569.76,569.31,574.01,1546729,1546729,1.5796124684083093E-4,570.18
999999,1996-03-22,569.51,570.18,566.52,571.33,1237317,1237317,7.36609491739379E-4,570.24
999999,1996-03-25,570.77,570.24,569.37,572.75,1169075,1169075,1.0521885521895889E-4,563.52
999999,1996-03-26,570.25,563.52,562.97,570.74,1175170,1175170,-0.011925042589437869,562.35
999999,1996-03-27,562.73,562.35,557.32,562.98,819454,819454,-0.0020805548146171585,554.04
999999,1996-03-28,562.31,554.04,553.89,562.44,1262220,1262220,-0.014998917045700779,556.39
999999,1996-03-29,553.8,556.39,549.71,557.35,1529510,1529510,0.004223656068585027,566.19
999999,1996-04-01,566.21,566.19,561.95,573.95,1815896,1815896,0.017308677299139985,557.21
999999,1996-04-02,564.94,557.21,556.91,564.99,918731,918731,-0.01611600653254611,560.98
999999,1996-04-03,557.56,560.98,556.23,562.28,656277,656277,0.006720382188313276,563.19
999999,1996-04-04,561.19,563.19,559.82,564.47,560782,560782,0.003924075356451706,582.53
999999,1996-04-05,563.67,582.53,563.67,584.18,1283316,1283316,0.033200006866599005,581.38
999999,1996-04-08,583.63,581.38,578.32,587.6,2090014,2090014,-0.001978052220578584,578.07
999999,1996-04-09,580.63,578.07,576.61,580.94,1024479,1024479,-0.00572595014444608,579.82
999999,1996-04-10,578.37,579.82,577.73,582.3,1982440,1982440,0.003018178055258528,583.38
999999,1996-04-11,579.51,583.38,576.99,583.38,1222684,1222684,0.006102368953340782,586.96
999999,1996-04-12,584.39,586.96,584.39,593.73,1765971,1765971,0.006099223115714939,584.67
999999,1996-04-15,585.95,584.67,583.32,587.92,985758,985758,-0.00391673935724439,590.85
999999,1996-04-16,584.27,590.85,584.22,591.42,1491456,1491456,0.010459507489210568,593.38
999999,1996-04-17,594.15,593.38,591.89,597.77,1937585,1937585,0.004263709595874436,600.28
999999,1996-04-18,592.81,600.28,589.8,600.28,1824134,1824134,0.011494635836609545,618.12
999999,1996-04-19,602.15,618.12,602.15,618.27,4787893,4787893,0.028861709700381852,613.97
999999,1996-04-22,624.93,613.97,613.94,627.65,7144594,7144594,-0.006759287913090179,623.77
999999,1996-04-23,611.37,623.77,609.89,623.77,4135742,4135742,0.01571091908876662,664.65
999999,1996-04-24,633.8,664.65,633.8,664.65,8369053,8369053,0.061506055818852025,652.67
999999,1996-04-25,674.47,652.67,650.82,686.38,8178387,8178387,-0.018355371014448372,707.61
999999,1996-04-26,660.14,707.61,660.14,714.56,11808027,11808027,0.0776416387558119,738.62
999999,1996-04-29,722.57,738.62,707.29,739.29,10352720,10352720,0.04198369933118517,681.16
999999,1996-04-30,728.39,681.16,679.45,738.5,8668107,8668107,-0.08435609842034182,654.43
999999,1996-05-02,715.97,654.43,652.76,721.66,6348823,6348823,-0.04084470455205296,650.04
999999,1996-05-03,654.43,650.04,645.01,660.27,3577387,3577387,-0.00675343055811948,671.28
999999,1996-05-06,648.23,671.28,648.23,672.85,6317963,6317963,0.03164104397568825,661.16
999999,1996-05-07,677.44,661.16,660.02,682.62,5432478,5432478,-0.015306431121059963,661.27
999999,1996-05-08,659.7,661.27,653.12,666.86,3572069,3572069,1.6634657552892714E-4,656.9
999999,1996-05-09,659.4,656.9,654.82,669.8,3426555,3426555,-0.006652458517278132,661.47
999999,1996-05-10,656.33,661.47,648.0,661.47,2677188,2677188,0.006908854520991201,666.11
999999,1996-05-13,665.5,666.11,663.69,672.76,3831683,3831683,0.006965816456741359,665.42
999999,1996-05-14,668.58,665.42,663.35,672.44,2811770,2811770,-0.0010369390760723372,682.05
999999,1996-05-15,665.76,682.05,664.99,682.05,2782748,2782748,0.024382376658602736,683.08
999999,1996-05-16,687.52,683.08,682.28,698.37,5889117,5889117,0.0015078760906483666,711.93
999999,1996-05-17,685.21,711.93,682.41,712.05,4320810,4320810,0.040523646987765526,703.08
999999,1996-05-20,719.19,703.08,699.37,725.16,6628098,6628098,-0.01258747226489149,661.85
999999,1996-05-21,701.96,661.85,660.93,707.06,4715549,4715549,-0.06229508196721314,668.62
999999,1996-05-22,658.15,668.62,657.43,672.61,3663837,3663837,0.010125332774969312,642.67
999999,1996-05-23,668.7,642.67,641.57,670.25,3292401,3292401,-0.04037842127374865,639.8
999999,1996-05-24,638.76,639.8,630.42,644.92,2519110,2519110,-0.004485776805251649,637.96
999999,1996-05-27,639.51,637.96,635.02,642.11,1207223,1207223,-0.0028841933663551287,646.91
999999,1996-05-28,638.57,646.91,638.18,647.06,1934188,1934188,0.013835000231871408,650.56
999999,1996-05-29,648.55,650.56,646.84,652.28,1417899,1417899,0.005610550909985209,636.36
999999,1996-05-30,650.61,636.36,634.02,650.9,1659064,1659064,-0.02231441322521832,643.65
999999,1996-05-31,633.92,643.65,632.22,653.22,2416099,2416099,0.01132603122815189,641.09
999999,1996-06-03,643.96,641.09,636.46,652.52,3233044,3233044,-0.0039931990828120005,651.51
999999,1996-06-04,642.06,651.51,642.0,656.59,3183675,3183675,0.015993614833233503,696.97
999999,1996-06-05,654.78,696.97,654.04,696.97,5991262,5991262,0.06522518903252655,702.64
999999,1996-06-06,703.03,702.64,691.49,715.58,7776633,7776633,0.008069566207446146,727.34
999999,1996-06-07,720.44,727.34,716.54,739.44,10691870,10691870,0.03395935875931482,764.39
999999,1996-06-10,740.11,764.39,736.99,764.63,10640451,10640451,0.048470021847486174,752.26
999999,1996-06-11,765.33,752.26,742.4,765.35,7705698,7705698,-0.016124744104431973,755.77
999999,1996-06-12,761.39,755.77,751.34,774.01,8058350,8058350,0.0046442700821678435,768.68
999999,1996-06-13,758.22,768.68,745.53,769.3,6929639,6929639,0.01679502523807042,777.28
999999,1996-06-14,781.98,777.28,772.39,790.32,10172193,10172193,0.011064223960477593,752.0
999999,1996-06-17,779.71,752.0,750.04,780.35,6021042,6021042,-0.03361702127659571,793.56
999999,1996-06-18,749.3,793.56,748.56,793.6,5398729,5398729,0.052371591310045804,796.91
999999,1996-06-19,801.1,796.91,787.37,814.2,7345856,7345856,0.004203736933907245,793.59
999999,1996-06-20,788.92,793.59,783.47,802.61,3975064,3975064,-0.004183520457666977,796.11
999999,1996-06-21,797.9,796.11,793.42,806.1,3773213,3773213,0.003165391717224984,793.34
999999,1996-06-24,797.87,793.34,789.09,799.03,3391442,3391442,-0.0034915672977537775,780.65
999999,1996-06-25,764.66,780.65,762.13,788.69,3668148,3668148,-0.016255684365592847,801.46
999999,1996-06-26,782.15,801.46,782.15,802.04,3894474,3894474,0.025965113667556782,806.46
999999,1996-06-27,811.51,806.46,801.74,819.84,5731744,5731744,0.006199935520670585,804.25
999999,1996-06-28,809.6,804.25,798.04,811.88,4364062,4364062,-0.0027479017718371607,761.12
999999,1996-07-01,800.91,761.12,755.32,801.05,6027652,6027652,-0.05666649148623081,759.71
999999,1996-07-02,758.47,759.71,753.64,766.07,3613407,3613407,-0.0018559713574916325,786.13
999999,1996-07-03,767.11,786.13,766.43,786.16,5436389,5436389,0.033607673031177995,785.43
999999,1996-07-04,790.28,785.43,774.07,794.85,6181885,6181885,-8.912315546898457E-4,785.38
999999,1996-07-05,788.1,785.38,783.86,797.15,7135117,7135117,-6.3663449540292E-5,807.34
999999,1996-07-08,794.13,807.34,790.09,807.89,7274347,7274347,0.02720043599970277,817.61
999999,1996-07-09,815.02,817.61,807.43,822.51,7673064,7673064,0.01256100096623082,820.05
999999,1996-07-10,821.1,820.05,809.35,825.39,6574262,6574262,0.0029754283275409315,792.07
999999,1996-07-11,822.18,792.07,790.57,822.39,5395230,5395230,-0.03532516065499249,796.41
999999,1996-07-12,784.26,796.41,778.87,796.41,3801905,3801905,0.005449454426739893,789.16
999999,1996-07-15,794.88,789.16,780.15,796.25,3665840,3665840,-0.00918698362816159,823.08
999999,1996-07-16,796.76,823.08,793.69,823.77,5681102,5681102,0.04121106089323039,808.99
999999,1996-07-17,830.65,808.99,808.5,841.41,7192647,7192647,-0.01741677894658776,818.04
999999,1996-07-18,808.09,818.04,808.09,819.56,3814635,3814635,0.011063028702752867,856.93
999999,1996-07-19,824.01,856.93,820.66,857.08,8602257,8602257,0.045382936762629375,884.94
999999,1996-07-22,871.48,884.94,870.22,887.07,10828270,10828270,0.031651863403168695,871.47
999999,1996-07-23,888.92,871.47,864.51,889.41,6847447,6847447,-0.015456642225205718,887.6
999999,1996-07-24,874.97,887.6,874.97,894.73,7767470,7767470,0.018172600270392063,868.16
999999,1996-07-25,887.25,868.16,867.09,894.21,8224690,8224690,-0.022392185772207952,845.12
999999,1996-07-26,868.28,845.12,840.21,872.27,6530364,6530364,-0.027262400605831082,855.42
999999,1996-07-29,846.19,855.42,837.2,855.5,4168558,4168558,0.012040868812980705,836.93
999999,1996-07-30,861.72,836.93,834.87,865.5,4093727,4093727,-0.02209264813066805,822.48
999999,1996-07-31,836.67,822.48,820.85,841.72,3568602,3568602,-0.01756881626300935,835.11
999999,1996-08-01,823.17,835.11,814.89,843.01,3713304,3713304,0.015123756151884177,838.88
999999,1996-08-02,842.4,838.88,828.66,850.59,3918272,3918272,0.004494087354567974,853.19
999999,1996-08-05,846.03,853.19,838.6,853.2,3252658,3252658,0.016772348480408886,862.22
999999,1996-08-06,854.78,862.22,848.36,862.43,3764331,3764331,0.010472965136508052,867.27
999999,1996-08-07,865.49,867.27,862.61,873.03,5114482,5114482,0.005822869463950044,876.0
999999,1996-08-08,871.03,876.0,869.55,877.92,4467449,4467449,0.009965753424657555,871.6
999999,1996-08-09,875.19,871.6,857.74,880.31,5434288,5434288,-0.005048187241854035,886.05
999999,1996-08-12,880.13,886.05,880.13,894.86,5292406,5292406,0.016308334744088857,874.81
999999,1996-08-13,885.89,874.81,872.4,887.35,3380463,3380463,-0.012848504246636423,871.65
